alpha,c_l,c_d,c_m,converged
50.2,26.69,0.005905,-7.836,0.0
50.22,3.629,0.0,-1.396,0.0
50.22,24.23,0.05823,-7.156,0.0
50.22,0.7017,0.482,-0.1986,1.0
50.25,0.7017,0.482,-0.1986,1.0
50.25,0.701,0.4822,-0.1987,1.0
50.25,1.637,0.3467,-0.565,0.0
50.28,0.554,1.807,-0.1503,0.0
50.28,27.75,0.09875,-10.16,0.0
50.28,34.06,0.0744,-11.76,0.0
50.3,27.9,0.1257,-8.8,0.0
50.3,0.7007,0.4827,-0.199,1.0
50.3,0.7007,0.4827,-0.1991,1.0
50.34,0.684,Inf,-0.2148,0.0
50.34,27.22,0.02649,-7.77,0.0
50.34,30.61,0.1477,-9.99,0.0
50.38,4.09,1.761,-1.594,0.0
50.38,2.68,0.5425,-1.008,0.0
50.38,0.679,1.587,-0.1967,0.0
50.38,27.69,6.0e-8,-10.22,0.0
50.4,28.8,0.0857,-9.38,0.0
50.4,25.2,0.0821,-7.305,0.0
50.4,5.05,0.0367,-1.981,0.0
50.44,0.6997,0.4836,-0.1996,1.0
50.44,0.6997,0.4836,-0.1997,1.0
50.44,0.6997,0.4836,-0.1997,1.0
50.47,27.4,0.2798,-10.1,0.0
50.47,0.6997,0.484,-0.1998,1.0
50.47,5.3,0.0571,-2.084,0.0
50.5,0.699,0.4841,-0.2,1.0
50.5,0.699,0.4841,-0.2,1.0
50.5,0.699,0.4841,-0.2001,1.0
50.53,0.699,0.4844,-0.2001,1.0
50.53,0.699,0.4844,-0.2001,1.0
50.53,0.699,0.4844,-0.2002,1.0
50.56,3.402,Inf,-1.29,0.0
50.56,26.22,0.0376,-8.016,0.0
50.56,0.6987,0.4846,-0.2003,1.0
50.6,0.6987,0.4849,-0.2003,1.0
50.6,0.6084,Inf,-0.1775,0.0
50.6,0.829,0.5103,-0.2637,0.0
50.62,0.698,0.485,-0.2006,1.0
50.62,5.594,163.2,-2.191,0.0
50.62,1.173,0.5884,-0.4048,0.0
50.62,0.698,0.4854,-0.2007,1.0
50.66,0.698,0.4854,-0.2007,1.0
50.66,0.698,0.4856,-0.2008,1.0
50.66,5.312,0.0327,-2.082,0.0
50.7,20.36,0.1081,-5.914,0.0
50.7,30.25,3.76e-6,-10.13,0.0
50.7,0.6978,0.4858,-0.2009,1.0
50.72,2.059,0.03198,-0.7837,0.0
50.72,5.83,0.0,-2.312,0.0
50.72,0.6973,0.486,-0.201,1.0
50.75,0.6973,0.486,-0.2012,1.0
50.75,0.6973,0.4863,-0.2012,1.0
50.75,48.5,0.0294,-17.75,0.0
50.78,1.254,569.5,-0.4524,0.0
50.78,30.78,0.1531,-9.88,0.0
50.78,0.697,0.4866,-0.2014,1.0
50.8,27.7,0.1293,-9.016,0.0
50.8,0.697,0.4868,-0.2014,1.0
50.8,28.1,0.1501,-9.07,0.0
50.84,21.94,0.01107,-6.62,0.0
50.84,4.67,3.844e3,-1.846,0.0
50.84,24.11,0.003887,-7.25,0.0
50.88,0.7075,1.03,-0.2145,0.0
50.88,26.25,0.3374,-8.46,0.0
50.88,29.5,0.008224,-9.96,0.0
50.88,28.47,0.2512,-10.875,0.0
50.9,0.696,0.4875,-0.2019,1.0
50.9,27.83,0.2676,-8.94,0.0
50.9,0.696,0.4875,-0.2019,1.0
50.94,37.84,0.02884,-13.805,0.0
50.94,28.45,0.1797,-11.07,0.0
50.94,43.06,0.1854,-15.04,0.0
50.97,0.6953,0.488,-0.2021,1.0
50.97,0.6953,0.488,-0.2021,1.0
50.97,0.719,0.671,-0.2278,0.0
51.0,0.6953,0.4883,-0.2023,1.0
51.0,40.94,0.2847,-14.06,0.0
51.0,0.695,0.4883,-0.2024,1.0
51.03,6.855,4.59,-2.67,0.0
51.03,1.364,0.2585,-0.49,0.0
51.03,28.61,0.0253,-8.695,0.0
51.06,28.53,0.02486,-8.68,0.0
51.06,0.9937,0.908,-0.3142,0.0
51.06,0.6943,0.4888,-0.2026,1.0
51.1,0.6943,0.489,-0.2026,1.0
51.1,24.83,0.09766,-7.53,0.0
51.1,0.6943,0.489,-0.2028,1.0
51.12,21.7,3.16e-6,-7.254,0.0
51.12,22.73,0.1265,-7.184,0.0
51.12,0.694,0.4893,-0.2029,1.0
51.12,31.56,0.06024,-10.69,0.0
51.16,0.694,0.4895,-0.203,1.0
51.16,0.6934,0.4895,-0.203,1.0
51.16,0.6934,0.4895,-0.203,1.0
51.2,5.37,Inf,-2.13,0.0
51.2,0.6934,0.4897,-0.2031,1.0
51.2,5.613,0.4695,-2.207,0.0
51.22,0.693,0.49,-0.2032,1.0
51.22,5.06,0.2854,-2.018,0.0
51.22,5.793,Inf,-2.287,0.0
51.25,1.649,0.2705,-0.5938,0.0
51.25,0.693,0.4902,-0.2034,1.0
51.25,28.12,0.0627,-8.27,0.0
51.28,5.46,0.0,-2.201,0.0
51.28,5.188,0.0,-2.086,0.0
51.28,0.6924,0.4905,-0.2036,1.0
51.3,0.6924,0.4905,-0.2036,1.0
51.3,0.6924,0.4907,-0.2036,1.0
51.3,0.671,0.4685,-0.1996,0.0
51.34,0.692,0.4907,-0.2037,1.0
51.34,24.28,0.04138,-6.895,0.0
51.34,24.62,0.000537,-8.234,0.0
51.38,36.6,0.00226,-13.625,0.0
51.38,0.6914,0.4912,-0.2039,1.0
51.38,35.6,3.856e-5,-12.445,0.0
51.38,0.6914,0.4912,-0.204,1.0
51.4,0.6914,0.4912,-0.204,1.0
51.4,0.6885,0.4917,-0.206,0.0
51.4,4.848,0.0,-1.952,0.0
51.44,1.249,Inf,-0.4412,0.0
51.44,0.691,0.4917,-0.2042,1.0
51.44,0.691,0.4917,-0.2042,1.0
51.47,23.3,0.02956,-7.64,0.0
51.47,0.6904,0.492,-0.2043,1.0
51.47,0.6904,0.492,-0.2043,1.0
51.5,0.6904,0.492,-0.2043,1.0
51.5,28.55,0.116,-9.44,0.0
51.5,0.6904,0.4922,-0.2045,1.0
51.53,29.34,3.076e-5,-10.16,0.0
51.53,0.7627,0.269,-0.2411,0.0
51.53,26.62,0.03946,-8.375,0.0
51.56,0.69,0.4924,-0.2047,1.0
51.56,38.8,0.103,-13.26,0.0
51.56,1.541,0.2656,-0.5737,0.0
51.6,0.6895,0.4927,-0.2048,1.0
51.6,6.395,0.2803,-2.586,0.0
51.6,19.53,0.0,-7.516,0.0
51.62,29.39,0.09344,-9.43,0.0
51.62,6.79,0.0,-2.736,0.0
51.62,1.399,Inf,-0.517,0.0
51.62,24.9,0.0866,-7.8,0.0
51.66,26.73,0.01062,-10.516,0.0
51.66,0.6885,0.4932,-0.2051,1.0
51.66,26.27,0.0,-8.83,0.0
51.7,0.6885,0.4934,-0.2052,1.0
51.7,0.7886,0.8794,-0.2668,0.0
51.7,22.83,0.00885,-8.87,0.0
51.72,0.688,0.4937,-0.2053,1.0
51.72,12.195,0.5107,-4.996,0.0
51.72,0.688,0.4937,-0.2054,1.0
51.75,20.23,0.7925,-7.895,0.0
51.75,25.73,0.006203,-8.8,0.0
51.75,0.6875,0.494,-0.2056,1.0
51.78,0.6875,0.494,-0.2056,1.0
51.78,0.6875,0.4941,-0.2056,1.0
51.78,31.23,0.03632,-9.805,0.0
51.8,29.97,0.1482,-10.0,0.0
51.8,3.557,0.0,-1.428,0.0
51.8,0.687,0.4944,-0.2058,1.0
51.84,30.39,0.09674,-9.625,0.0
51.84,28.78,0.001168,-10.0,0.0
51.84,0.6865,0.4946,-0.2059,1.0
51.88,0.919,0.4841,-0.313,0.0
51.88,0.6865,0.4946,-0.2059,1.0
51.88,37.78,0.1042,-12.695,0.0
51.88,26.69,0.06726,-8.97,0.0
51.9,16.38,0.0,-6.24,0.0
51.9,0.686,0.4949,-0.2062,1.0
51.9,24.12,0.0,-9.63,0.0
51.94,26.86,0.14,-8.64,0.0
51.94,4.402,0.001728,-1.692,0.0
51.94,6.996,1.997e-5,-2.871,0.0
51.97,20.06,0.252,-7.85,0.0
51.97,0.6436,1.247,-0.2029,0.0
51.97,28.84,0.04517,-9.945,0.0
52.0,0.6855,0.4956,-0.2064,1.0
52.0,0.685,0.4956,-0.2065,1.0
52.0,27.12,0.1126,-9.27,0.0
52.03,30.1,0.1053,-10.305,0.0
52.03,0.685,0.4958,-0.2067,1.0
52.03,5.11,0.0,-2.06,0.0
52.06,5.703,0.0,-2.29,0.0
52.06,0.6846,0.496,-0.2068,1.0
52.06,1.113,Inf,-0.4072,0.0
52.1,0.6846,0.496,-0.2068,1.0
52.1,0.684,0.496,-0.2069,1.0
52.1,0.684,0.4963,-0.2069,1.0
52.12,0.684,0.4963,-0.2069,1.0
52.12,6.75,0.0,-2.734,0.0
52.12,0.6836,0.4963,-0.207,1.0
52.12,0.6836,0.4966,-0.207,1.0
52.16,0.6836,0.4966,-0.2072,1.0
52.16,4.887,0.0,-2.01,0.0
52.16,0.6836,0.4968,-0.2072,1.0
52.2,0.683,0.4968,-0.2073,1.0
52.2,0.683,0.4968,-0.2073,1.0
52.2,0.683,0.4968,-0.2073,1.0
52.22,35.47,0.0345,-11.71,0.0
52.22,0.683,0.497,-0.2074,1.0
52.22,7.24,0.0,-2.979,0.0
52.25,0.6826,0.4973,-0.2075,1.0
52.25,1.635,Inf,-0.627,0.0
52.25,27.14,0.1724,-9.08,0.0
52.28,2.502,3.856e-5,-0.999,0.0
52.28,0.682,0.4976,-0.2076,1.0
52.28,25.9,0.00826,-8.29,0.0
52.3,0.734,0.3198,-0.243,0.0
52.3,25.89,0.08234,-8.266,0.0
52.3,0.6816,0.4978,-0.2078,1.0
52.34,5.137,1.384e4,-2.113,0.0
52.34,0.6816,0.4978,-0.2079,1.0
52.34,23.23,0.3813,-8.78,0.0
52.38,5.246,Inf,-2.168,0.0
52.38,0.681,0.498,-0.208,1.0
52.38,0.681,0.498,-0.208,1.0
52.38,28.58,0.00583,-10.45,0.0
52.4,30.47,0.0207,-10.52,0.0
52.4,0.6807,0.4983,-0.2083,1.0
52.4,6.43,0.0,-2.654,0.0
52.44,0.6807,0.4985,-0.2083,1.0
52.44,0.6807,0.4985,-0.2084,1.0
52.44,0.68,0.4985,-0.2084,1.0
52.47,29.86,0.1057,-9.305,0.0
52.47,1.668,0.415,-0.6426,0.0
52.47,29.64,0.0735,-9.99,0.0
52.5,0.68,0.4988,-0.2085,1.0
52.5,0.776,0.1831,-0.2607,0.0
52.5,0.6797,0.499,-0.2086,1.0
52.53,20.47,0.003752,-8.5,0.0
52.53,15.89,0.05524,-5.348,0.0
52.53,25.55,0.2532,-8.44,0.0
52.56,0.679,0.4993,-0.2087,1.0
52.56,16.52,0.01313,-6.51,0.0
52.56,0.679,0.4995,-0.2089,1.0
52.6,0.679,0.4995,-0.2089,1.0
52.6,0.6787,0.4995,-0.209,1.0
52.6,6.023,0.0,-2.508,0.0
52.62,6.645,0.0,-2.746,0.0
52.62,23.72,0.01067,-8.23,0.0
52.62,0.678,0.4998,-0.2091,1.0
52.62,14.27,0.0,-5.746,0.0
52.66,0.637,1.146,-0.2006,0.0
52.66,26.19,0.002787,-8.18,0.0
52.66,30.25,0.004704,-10.805,0.0
52.7,0.6777,0.5,-0.2094,1.0
52.7,26.28,0.00217,-9.586,0.0
52.7,0.6777,0.5005,-0.2094,1.0
52.72,1.304,0.3474,-0.4812,0.0
52.72,0.6987,0.2188,-0.2299,0.0
52.72,0.6772,0.5005,-0.2095,1.0
52.75,0.6772,0.5005,-0.2096,1.0
52.75,24.0,0.1398,-7.67,0.0
52.75,29.45,0.2424,-9.86,0.0
52.78,34.5,0.1559,-11.55,0.0
52.78,0.677,0.501,-0.2097,1.0
52.78,1.662,0.2097,-0.6367,0.0
52.8,0.677,0.501,-0.2098,1.0
52.8,36.56,0.0001707,-11.734,0.0
52.8,0.6763,0.501,-0.2098,1.0
52.84,5.39,0.004982,-2.234,0.0
52.84,0.6763,0.501,-0.21,1.0
52.84,0.676,0.5015,-0.21,1.0
52.88,0.676,0.5015,-0.2101,1.0
52.88,34.7,0.0229,-12.41,0.0
52.88,0.676,0.5015,-0.2101,1.0
52.88,6.094,0.4922,-2.49,0.0
52.9,9.35,0.161,-3.92,0.0
52.9,34.53,0.03503,-11.695,0.0
52.9,0.6753,0.502,-0.2103,1.0
52.94,4.363,0.0,-1.764,0.0
52.94,8.484,0.0,-3.486,0.0
52.94,4.594,0.0,-1.89,0.0
52.97,29.97,2.84e-5,-10.69,0.0
52.97,38.38,0.05435,-14.914,0.0
52.97,31.33,0.152,-10.71,0.0
53.0,0.6743,0.5024,-0.2106,1.0
53.0,0.6743,0.5024,-0.2106,1.0
53.0,27.3,0.01274,-10.625,0.0
53.03,8.15,0.0,-3.334,0.0
53.03,0.674,0.5024,-0.2107,1.0
53.03,30.55,0.0662,-10.57,0.0
53.06,0.674,0.5024,-0.2108,1.0
53.06,0.674,0.5024,-0.2108,1.0
53.06,30.22,0.0177,-11.92,0.0
53.1,0.6733,0.503,-0.2109,1.0
53.1,0.6733,0.503,-0.2109,1.0
53.1,0.6733,0.503,-0.211,1.0
53.12,6.645,0.1249,-2.744,0.0
53.12,1.485,0.2834,-0.5376,0.0
53.12,25.83,0.0796,-8.47,0.0
53.12,33.4,2.02e-5,-12.73,0.0
53.16,0.673,0.5034,-0.2112,1.0
53.16,0.6724,0.5034,-0.2113,1.0
53.16,28.4,0.001213,-10.08,0.0
53.2,0.6724,0.5034,-0.2113,1.0
53.2,30.22,0.09955,-10.28,0.0
53.2,0.6514,18.53,-0.2211,0.0
53.22,26.3,0.02563,-7.688,0.0
53.22,0.672,0.504,-0.2115,1.0
53.22,0.672,0.504,-0.2115,1.0
53.25,23.19,0.01317,-8.09,0.0
53.25,0.6714,0.504,-0.2117,1.0
53.25,6.426,2.26e-6,-2.682,0.0
53.28,0.6714,0.504,-0.2117,1.0
53.28,0.6714,0.504,-0.2118,1.0
53.28,0.671,0.5044,-0.2118,1.0
53.3,0.671,0.5044,-0.2118,1.0
53.3,34.94,0.04373,-12.15,0.0
53.3,0.671,0.5044,-0.2119,1.0
53.34,7.562,0.002459,-3.184,0.0
53.34,26.77,0.01508,-9.766,0.0
53.34,1.131,0.3572,-0.4146,0.0
53.38,35.44,0.0296,-12.17,0.0
53.38,30.03,0.0751,-9.875,0.0
53.38,31.17,0.03522,-11.24,0.0
53.38,0.67,0.505,-0.2122,1.0
53.4,0.67,0.505,-0.2123,1.0
53.4,28.16,0.03644,-10.04,0.0
53.4,1.912,0.266,-0.7686,0.0
53.44,27.84,0.01432,-10.125,0.0
53.44,0.6694,0.505,-0.2124,1.0
53.44,0.6694,0.5054,-0.2124,1.0
53.47,30.66,0.04257,-11.36,0.0
53.47,1.169,0.2301,-0.4292,0.0
53.47,30.9,0.000664,-11.586,0.0
53.5,0.669,0.5054,-0.2126,1.0
53.5,0.6685,0.5054,-0.2126,1.0
53.5,5.84,0.03323,-2.469,0.0
53.53,0.6685,0.506,-0.2128,1.0
53.53,0.6685,0.506,-0.2128,1.0
53.53,26.36,0.02069,-8.91,0.0
53.56,0.668,0.506,-0.2129,1.0
53.56,0.668,0.506,-0.2129,1.0
53.56,34.7,0.0801,-11.95,0.0
53.6,7.652,0.1902,-3.193,0.0
53.6,0.6675,0.506,-0.213,1.0
53.6,0.6675,0.5063,-0.213,1.0
53.62,2.332,0.3472,-0.9565,0.0
53.62,0.6675,0.5063,-0.2131,1.0
53.62,0.667,0.5063,-0.2131,1.0
53.62,0.667,0.5063,-0.2133,1.0
53.66,25.7,0.1162,-8.5,0.0
53.66,2.252,1.074,-0.9097,0.0
53.66,0.6665,0.507,-0.2134,1.0
53.7,0.6665,0.507,-0.2134,1.0
53.7,0.6665,0.507,-0.2135,1.0
53.7,10.516,0.14,-4.477,0.0
53.72,0.6665,0.507,-0.2135,1.0
53.72,0.666,0.507,-0.2136,1.0
53.72,0.666,0.507,-0.2136,1.0
53.75,0.666,0.507,-0.2136,1.0
53.75,0.666,0.5073,-0.2137,1.0
53.75,29.53,0.1555,-10.79,0.0
53.78,33.12,0.10486,-11.59,0.0
53.78,0.6655,0.5073,-0.2139,1.0
53.78,6.453,0.1208,-1.998,0.0
53.8,30.52,0.1785,-10.516,0.0
53.8,26.8,0.003902,-8.47,0.0
53.8,24.55,0.0967,-8.31,0.0
53.84,0.665,0.508,-0.214,1.0
53.84,20.81,0.2175,-7.145,0.0
53.84,0.6646,0.508,-0.2141,1.0
53.88,0.6646,0.508,-0.2141,1.0
53.88,0.6646,0.508,-0.2142,1.0
53.88,32.78,0.02031,-11.8,0.0
53.88,0.664,0.508,-0.2142,1.0
53.9,27.52,0.005928,-8.78,0.0
53.9,0.664,0.5083,-0.2144,1.0
53.9,30.92,0.1309,-11.23,0.0
53.94,0.6636,0.5083,-0.2145,1.0
53.94,30.14,0.00292,-10.766,0.0
53.94,0.6636,0.5083,-0.2145,1.0
53.97,27.64,9.13e-5,-10.8,0.0
53.97,0.663,0.5083,-0.2146,1.0
53.97,0.663,0.509,-0.2146,1.0
54.0,0.663,0.509,-0.2147,1.0
54.0,25.06,0.001018,-8.5,0.0
54.0,25.67,0.003119,-8.36,0.0
54.03,27.22,0.1375,-9.734,0.0
54.03,22.06,0.2119,-8.94,0.0
54.03,27.58,0.07745,-9.74,0.0
54.06,0.662,0.509,-0.215,1.0
54.06,35.6,0.0437,-13.99,0.0
54.06,28.02,3.0e-7,-11.43,0.0
54.1,7.746,0.0192,-3.28,0.0
54.1,0.6616,0.5093,-0.2151,1.0
54.1,11.85,0.0,-5.17,0.0
54.12,24.38,0.004967,-8.34,0.0
54.12,7.992,0.0,-3.412,0.0
54.12,0.661,0.5093,-0.2152,1.0
54.12,0.661,0.51,-0.2153,1.0
54.16,24.92,0.04214,-8.86,0.0
54.16,1.412,0.7705,-0.5503,0.0
54.16,2.105,0.3027,-0.873,0.0
54.2,27.4,0.02391,-8.94,0.0
54.2,0.6606,0.51,-0.2155,1.0
54.2,0.6606,0.51,-0.2156,1.0
54.22,29.33,0.0003412,-10.195,0.0
54.22,4.133,Inf,-1.737,0.0
54.22,0.66,0.5103,-0.2157,1.0
54.25,6.06,0.0,-2.62,0.0
54.25,28.3,0.0003386,-9.92,0.0
54.25,16.84,0.000742,-5.812,0.0
54.28,0.6597,0.5103,-0.2158,1.0
54.28,19.3,0.01332,-6.39,0.0
54.28,23.77,4.0e-6,-10.08,0.0
54.3,0.659,0.5107,-0.216,1.0
54.3,0.659,0.5107,-0.216,1.0
54.3,0.659,0.5107,-0.2161,1.0
54.34,1.887,0.3376,-0.782,0.0
54.34,7.074,0.459,-3.014,0.0
54.34,0.6587,0.5107,-0.2162,1.0
54.38,0.7964,Inf,-0.2966,0.0
54.38,30.64,0.0002424,-11.74,0.0
54.38,0.658,0.511,-0.2163,1.0
54.38,0.658,0.511,-0.2163,1.0
54.4,0.658,0.511,-0.2163,1.0
54.4,0.5903,Inf,-0.1973,0.0
54.4,6.22,Inf,-2.656,0.0
54.44,0.6577,0.511,-0.2166,1.0
54.44,23.84,0.02008,-7.7,0.0
54.44,0.6577,0.5117,-0.2166,1.0
54.47,25.31,0.002361,-8.38,0.0
54.47,0.657,0.5117,-0.2167,1.0
54.47,36.4,0.02293,-12.82,0.0
54.5,0.657,0.5117,-0.2168,1.0
54.5,6.742,0.0,-2.963,0.0
54.5,24.89,0.0832,-8.34,0.0
54.53,0.6567,0.5117,-0.2169,1.0
54.53,2.85,0.6567,-1.194,0.0
54.53,8.32,7.0e-7,-3.652,0.0
54.56,6.363,0.1036,-2.775,0.0
54.56,0.6562,0.512,-0.217,1.0
54.56,29.02,0.07825,-10.72,0.0
54.6,6.875,2.1e-6,-3.018,0.0
54.6,10.3,0.0,-4.156,0.0
54.6,31.78,0.0978,-11.266,0.0
54.62,30.97,0.1642,-10.71,0.0
54.62,7.016,0.0,-3.014,0.0
54.62,0.6553,0.5127,-0.2173,1.0
54.62,0.6553,0.5127,-0.2174,1.0
54.66,25.83,0.001639,-8.414,0.0
54.66,7.36,0.0,-3.154,0.0
54.66,0.655,0.5127,-0.2175,1.0
54.7,26.1,1.9e-6,-10.25,0.0
54.7,24.52,0.1794,-8.41,0.0
54.7,26.2,0.01799,-8.41,0.0
54.72,0.6543,0.513,-0.2177,1.0
54.72,0.6543,0.513,-0.2177,1.0
54.72,0.6543,0.513,-0.2178,1.0
54.75,30.08,0.05777,-11.086,0.0
54.75,1.587,Inf,-0.655,0.0
54.75,25.83,2.766e-5,-9.1,0.0
54.78,0.7583,0.869,-0.2732,0.0
54.78,1.758,1.502,-0.7305,0.0
54.78,24.44,0.004097,-8.04,0.0
54.8,1.922,0.3079,-0.8057,0.0
54.8,0.6533,0.5137,-0.218,1.0
54.8,30.77,0.177,-11.414,0.0
54.84,27.6,0.2617,-10.2,0.0
54.84,0.653,0.514,-0.2181,1.0
54.84,29.25,0.0448,-10.6,0.0
54.88,0.6523,0.514,-0.2183,1.0
54.88,33.1,0.2935,-12.516,0.0
54.88,6.402,0.0,-2.793,0.0
54.88,0.6523,0.514,-0.2184,1.0
54.9,0.652,0.514,-0.2184,1.0
54.9,31.4,0.0347,-10.04,0.0
54.9,0.652,0.5146,-0.2185,1.0
54.94,0.652,0.5146,-0.2185,1.0
54.94,0.6514,0.5146,-0.2186,1.0
54.94,4.12,0.0341,-1.789,0.0
54.97,24.84,0.03555,-8.6,0.0
54.97,0.6514,0.5146,-0.2188,1.0
54.97,32.12,0.2031,-11.64,0.0
55.0,28.69,0.1973,-10.48,0.0
55.0,28.34,0.1948,-9.91,0.0
55.0,0.651,0.515,-0.2189,1.0
55.03,0.6504,0.515,-0.219,1.0
55.03,0.6504,0.515,-0.219,1.0
55.03,0.6504,0.515,-0.219,1.0
55.06,26.64,0.02625,-8.98,0.0
55.06,0.65,0.515,-0.2191,1.0
55.06,27.05,0.08386,-10.164,0.0
55.1,0.65,0.5156,-0.2192,1.0
55.1,26.39,0.01784,-9.76,0.0
55.1,0.6494,0.5156,-0.2192,1.0
55.12,0.6494,0.5156,-0.2194,1.0
55.12,0.6494,0.5156,-0.2194,1.0
55.12,0.6494,0.5156,-0.2194,1.0
55.12,0.649,0.5156,-0.2195,1.0
55.16,15.484,0.002537,-6.492,0.0
55.16,2.24,Inf,-0.9546,0.0
55.16,0.649,0.516,-0.2196,1.0
55.2,0.6484,0.516,-0.2196,1.0
55.2,0.6484,0.516,-0.2196,1.0
55.2,27.25,0.000816,-11.63,0.0
55.22,20.38,0.0008335,-9.02,0.0
55.22,0.648,0.516,-0.2197,1.0
55.22,16.61,0.000125,-7.156,0.0
55.25,29.23,0.02756,-9.625,0.0
55.25,34.56,0.0362,-12.49,0.0
55.25,34.75,0.05783,-12.45,0.0
55.28,0.6475,0.5166,-0.22,1.0
55.28,29.67,3.946e-5,-11.31,0.0
55.28,24.17,0.1115,-8.83,0.0
55.3,1.749,1.841,-0.728,0.0
55.3,0.647,0.5166,-0.2201,1.0
55.3,0.647,0.517,-0.2202,1.0
55.34,0.647,0.517,-0.2202,1.0
55.34,29.06,0.09845,-11.84,0.0
55.34,0.6465,0.517,-0.2203,1.0
55.38,0.6465,0.517,-0.2203,1.0
55.38,25.75,0.1256,-9.42,0.0
55.38,25.69,0.00534,-8.8,0.0
55.38,21.6,0.0,-8.66,0.0
55.4,0.646,0.5176,-0.2205,1.0
55.4,28.45,0.0688,-9.43,0.0
55.4,20.72,0.0,-8.336,0.0
55.44,20.45,0.0,-8.18,0.0
55.44,23.36,0.008095,-7.54,0.0
55.44,0.6455,0.5176,-0.2207,1.0
55.47,29.31,0.1074,-11.17,0.0
55.47,30.36,4.19e-5,-11.59,0.0
55.47,0.645,0.518,-0.2208,1.0
55.5,0.645,0.518,-0.2208,1.0
55.5,22.81,0.03308,-7.676,0.0
55.5,31.05,0.06082,-10.25,0.0
55.53,38.72,0.07635,-14.23,0.0
55.53,0.644,0.518,-0.2211,1.0
55.53,26.36,0.1063,-8.84,0.0
55.56,0.644,0.518,-0.2211,1.0
55.56,0.644,0.5186,-0.2212,1.0
55.56,0.6436,0.5186,-0.2212,1.0
55.6,32.0,0.10516,-12.266,0.0
55.6,0.6436,0.5186,-0.2213,1.0
55.6,26.47,0.003035,-9.82,0.0
55.62,21.62,0.0,-8.0,0.0
55.62,2.395,0.03677,-1.043,0.0
55.62,10.42,0.08813,-4.69,0.0
55.62,0.643,0.519,-0.2216,1.0
55.66,31.81,0.08234,-11.54,0.0
55.66,33.97,0.0001493,-13.89,0.0
55.66,0.6426,0.519,-0.2217,1.0
55.7,0.6724,0.5815,-0.2405,0.0
55.7,0.642,0.519,-0.2217,1.0
55.7,0.642,0.519,-0.2218,1.0
55.72,18.8,0.0388,-6.88,0.0
55.72,1.938,3.604,-0.8438,0.0
55.72,0.631,1.975,-0.2277,0.0
55.75,27.28,0.0,-11.13,0.0
55.75,23.61,0.01599,-8.01,0.0
55.75,0.6416,0.5195,-0.222,1.0
55.78,0.641,0.5195,-0.222,1.0
55.78,7.324,0.0,-3.266,0.0
55.78,27.33,0.01761,-9.375,0.0
55.8,27.1,0.0527,-8.7,0.0
55.8,0.6406,0.52,-0.2222,1.0
55.8,0.6406,0.52,-0.2223,1.0
55.84,6.047,0.0,-2.715,0.0
55.84,19.3,0.01354,-8.67,0.0
55.84,21.33,0.0,-8.67,0.0
55.88,20.94,0.0,-8.555,0.0
55.88,23.11,1.0e-7,-8.66,0.0
55.88,28.36,1.276e-5,-10.5,0.0
55.88,32.84,0.0001114,-13.586,0.0
55.9,27.17,0.0,-11.13,0.0
55.9,0.6396,0.5205,-0.2227,1.0
55.9,22.39,0.0,-8.55,0.0
55.94,33.62,0.01399,-14.56,0.0
55.94,27.88,0.0,-12.44,0.0
55.94,0.639,0.5205,-0.2228,1.0
55.97,0.6387,0.5205,-0.2228,1.0
55.97,2.74,0.1753,-1.207,0.0
55.97,22.12,0.0,-8.37,0.0
56.0,22.33,0.0,-8.6,0.0
56.0,21.11,0.0,-8.61,0.0
56.0,0.638,0.521,-0.223,1.0
56.03,24.75,0.00309,-9.47,0.0
56.03,0.6377,0.521,-0.2231,0.0
56.03,0.6377,0.521,-0.2231,1.0
56.06,24.61,0.01328,-8.54,0.0
56.06,21.89,4.9e-6,-8.1,0.0
56.06,29.58,4.65e-6,-11.08,0.0
56.1,21.17,0.0,-8.664,0.0
56.1,32.78,0.03174,-12.42,0.0
56.1,25.5,0.03818,-8.664,0.0
56.12,47.25,0.5312,-18.77,0.0
56.12,0.6367,0.5215,-0.2235,1.0
56.12,0.6367,0.5215,-0.2235,1.0
56.12,0.6367,0.522,-0.2236,1.0
56.16,0.636,0.522,-0.2236,1.0
56.16,28.92,0.10754,-10.71,0.0
56.16,3.057,Inf,-1.3545,0.0
56.2,25.17,4.0e-7,-9.42,0.0
56.2,0.6357,0.522,-0.2238,1.0
56.2,27.88,0.2062,-10.52,0.0
56.22,21.8,0.0,-8.91,0.0
56.22,29.61,0.02252,-10.016,0.0
56.22,0.6353,0.5225,-0.224,1.0
56.25,32.0,0.0496,-12.27,0.0
56.25,33.4,0.12494,-12.54,0.0
56.25,2.139,7.14,-0.942,0.0
56.28,0.635,0.5225,-0.2241,1.0
56.28,0.635,0.5225,-0.2241,1.0
56.28,25.81,0.02272,-8.09,0.0
56.3,0.6343,0.5225,-0.2242,1.0
56.3,34.8,0.05746,-12.3,0.0
56.3,26.6,0.02153,-8.81,0.0
56.34,7.914,0.0,-3.508,0.0
56.34,0.634,0.523,-0.2244,1.0
56.34,29.48,0.02176,-10.01,0.0
56.38,0.634,0.523,-0.2245,1.0
56.38,23.06,3.0e-7,-8.805,0.0
56.38,0.6333,0.523,-0.2246,1.0
56.38,28.84,6.0e-8,-10.97,0.0
56.4,2.29,7.754,-1.026,0.0
56.4,0.633,0.5234,-0.2247,1.0
